YEAR,MONTH,DAY,sumPrecipitation,maxDryBulbTemperature,minDryBulbTemperature,meanDryBulbTemperature,meanDewPointTemperature,meanWetBulbTemperature,maxWindSpeed,meanWindSpeed,maxRelativeHumidity,minRelativeHumidity,meanRelativeHumidity,calculate_circular_meanWindDirection,mode_functionWindDirection,maxWindGustSpeed,mode_functionPresentWeatherType,mode_functionSkyConditions
2018,12,20,0.0,63.0,21.0,35.785714285714285,13.169014084507042,27.28985507246377,14.0,2.5416666666666665,86.0,6.0,52.04347826086956,333.33606301709165,0.0,20.0,HZ:7 ||HZ,CLR:00
2018,12,21,0.0,54.0,27.0,39.458333333333336,18.5,31.09722222222222,15.0,4.5,86.0,22.0,47.56944444444444,312.10215331042787,0.0,22.0,,CLR:00
2018,12,22,0.0,52.0,27.0,36.138888888888886,23.444444444444443,30.75,10.0,2.5833333333333335,87.0,21.0,63.75,11.32366425456104,0.0,,,CLR:00
2018,12,23,0.0,55.0,27.0,37.138888888888886,17.48611111111111,29.555555555555557,10.0,2.1805555555555554,86.0,12.0,53.083333333333336,328.95296456302793,0.0,,,CLR:00
2018,12,24,0.0,54.0,27.0,38.22222222222222,26.458333333333332,32.986111111111114,15.0,4.444444444444445,93.0,28.0,66.23611111111111,295.43346336400174,0.0,21.0,BR:1 ||,CLR:00
2018,12,25,0.62,34.0,27.0,31.083333333333332,26.88888888888889,29.291666666666668,21.0,4.472222222222222,100.0,65.0,84.38888888888889,307.01682180753636,0.0,34.0,-SN:03 |SN |,CLR:00
2018,12,26,0.0,41.0,19.0,29.944444444444443,12.164179104477611,23.47761194029851,9.0,2.0833333333333335,93.0,8.0,53.26865671641791,16.26892732720539,0.0,,,CLR:00
2018,12,27,0.0,34.0,19.0,28.5,13.86111111111111,23.569444444444443,22.0,7.444444444444445,80.0,39.0,55.0,300.8660281605016,250.0,33.0,-SN:03 |SN |,CLR:00
2018,12,28,0.0,27.0,18.0,21.375,4.222222222222222,16.319444444444443,17.0,8.472222222222221,58.0,36.0,47.30555555555556,45.21521773540447,50.0,28.0,,CLR:00
2018,12,29,0.0,34.0,14.0,26.875,4.569444444444445,20.34722222222222,21.0,10.88888888888889,67.0,13.0,41.611111111111114,58.0084990519729,40.0,34.0,,CLR:00
2018,12,30,0.0,50.0,23.0,35.42857142857143,17.685714285714287,28.642857142857142,14.0,4.457142857142857,86.0,20.0,52.41428571428571,327.34515050895766,0.0,25.0,,CLR:00
2018,12,31,0.0,34.0,19.0,26.71641791044776,11.91044776119403,21.895522388059703,20.0,8.567164179104477,100.0,35.0,56.23880597014925,335.699328040092,260.0,26.0,-SN:03 |SN |,CLR:00
2019,1,1,0.0,25.0,14.0,19.541666666666668,-2.5833333333333335,13.819444444444445,23.0,12.944444444444445,57.0,23.0,38.291666666666664,61.7838141337471,50.0,32.0,,CLR:00
2019,1,2,0.0,37.0,18.0,26.125,-2.0694444444444446,18.555555555555557,16.0,5.402777777777778,63.0,12.0,32.40277777777778,67.40028039680679,0.0,32.0,,CLR:00
2019,1,3,0.0,48.0,12.0,27.375,9.708333333333334,21.333333333333332,7.0,1.125,79.0,18.0,53.0,9.302451391555843,0.0,,,CLR:00
2019,1,4,0.0,52.0,16.0,31.52777777777778,6.847222222222222,23.38888888888889,16.0,2.5,86.0,6.0,46.458333333333336,343.0732499807991,0.0,23.0,HZ:7 ||HZ,CLR:00
2019,1,5,0.26,39.0,28.0,32.625,19.833333333333332,28.041666666666668,16.0,5.305555555555555,100.0,23.0,65.70833333333333,296.6964024231412,0.0,30.0,-SN:03 |SN |,CLR:00
2019,1,6,0.04,34.0,28.0,30.25,24.34722222222222,27.86111111111111,15.0,8.222222222222221,93.0,55.0,79.27777777777777,258.57869192961243,260.0,23.0,-SN:03 |SN |,CLR:00
2019,1,7,0.0,46.0,25.0,34.041666666666664,25.791666666666668,30.444444444444443,16.0,4.097222222222222,100.0,29.0,75.875,305.3944685121089,0.0,22.0,,CLR:00
2019,1,8,0.0,46.0,21.0,33.791666666666664,26.458333333333332,30.48611111111111,13.0,3.0694444444444446,100.0,43.0,77.15277777777777,317.73232764844613,0.0,17.0,BR:1 ||,CLR:00
2019,1,9,0.0,52.0,23.0,35.40277777777778,18.38888888888889,28.916666666666668,13.0,2.9722222222222223,93.0,13.0,58.388888888888886,324.60260282905836,0.0,23.0,,CLR:00
2019,1,10,0.0,48.0,19.0,27.508474576271187,15.40677966101695,23.305084745762713,6.0,1.0,93.0,15.0,66.37288135593221,342.5334153091465,0.0,,HZ:7 ||HZ,CLR:00
2019,1,11,0.0,46.0,14.0,29.59722222222222,13.76388888888889,23.86111111111111,9.0,1.1388888888888888,85.0,21.0,56.208333333333336,346.22466880853904,0.0,,,CLR:00
2019,1,12,0.0,36.0,27.0,31.194444444444443,26.375,29.208333333333332,10.0,2.7777777777777777,100.0,44.0,84.25,326.0177261487694,0.0,,-SN:03 |SN |,CLR:00
2019,1,13,0.0,36.0,21.0,29.63888888888889,26.52777777777778,28.208333333333332,13.0,3.2777777777777777,100.0,75.0,89.15277777777777,24.78188108511332,0.0,,-SN:03 |SN |,CLR:00
2019,1,14,0.15,37.0,21.0,29.36111111111111,26.63888888888889,28.069444444444443,11.0,3.013888888888889,100.0,70.0,90.55555555555556,325.230491309312,0.0,21.0,-SN:03 |SN |,CLR:00
2019,1,15,0.11,34.0,30.0,31.833333333333332,29.625,30.84722222222222,18.0,8.444444444444445,100.0,75.0,91.79166666666667,282.1593623509213,260.0,28.0,-SN:03 |SN |,OVC:08 8
2019,1,16,0.05,43.0,34.0,37.361111111111114,35.236111111111114,36.52777777777778,18.0,10.791666666666666,100.0,66.0,91.58333333333333,260.5583774618881,270.0,29.0,-RA:02 |RA |RA,OVC:08 8
2019,1,17,0.9500000000000001,41.0,32.0,37.388888888888886,35.97222222222222,36.736111111111114,21.0,10.13888888888889,100.0,87.0,94.77777777777777,257.6034632689114,250.0,31.0,RA:02 |RA |RA,OVC:08 6
2019,1,18,0.0,50.0,28.0,37.388888888888886,29.708333333333332,33.888888888888886,9.0,2.736111111111111,100.0,47.0,77.13888888888889,317.89126749545795,0.0,18.0,BR:1 ||,CLR:00
2019,1,19,0.0,54.0,25.0,35.888888888888886,26.708333333333332,31.75,10.0,2.4166666666666665,100.0,32.0,74.54166666666667,21.0486970814569,0.0,,HZ:7 ||HZ,CLR:00
2019,1,20,0.0,52.0,23.0,37.02777777777778,23.77777777777778,31.34722222222222,16.0,6.583333333333333,93.0,28.0,64.09722222222223,280.84533389002877,0.0,24.0,,CLR:00
2019,1,21,0.0,36.0,23.0,29.63888888888889,20.208333333333332,26.180555555555557,21.0,9.36111111111111,93.0,44.0,70.06944444444444,288.53874330509086,0.0,43.0,-SN:03 |SN |,CLR:00
2019,1,22,0.0,32.0,23.0,28.555555555555557,-1.625,20.194444444444443,22.0,10.458333333333334,59.0,11.0,29.430555555555557,43.18924635028016,20.0,33.0,,CLR:00
2019,1,23,0.0,55.0,21.0,34.80555555555556,9.472222222222221,25.90277777777778,9.0,2.0972222222222223,69.0,8.0,40.291666666666664,12.250030398492534,0.0,,,CLR:00
2019,1,24,0.0,45.0,21.0,31.86111111111111,15.208333333333334,25.791666666666668,13.0,3.6527777777777777,86.0,21.0,55.25,34.79544841930184,0.0,,HZ:7 ||HZ,CLR:00
2019,1,25,0.0,52.0,14.0,34.541666666666664,4.507462686567164,24.333333333333332,22.0,5.430555555555555,73.0,3.0,37.971014492753625,14.679267230350975,0.0,38.0,HZ:7 ||HZ,CLR:00
2019,1,26,0.0,48.0,30.0,39.291666666666664,10.472222222222221,28.90277777777778,17.0,8.083333333333334,60.0,17.0,32.138888888888886,64.12881159774992,80.0,28.0,,CLR:00
2019,1,27,0.0,63.0,25.0,40.55555555555556,17.625,31.23611111111111,15.0,2.6805555555555554,80.0,13.0,48.30555555555556,340.72108319885336,0.0,25.0,HZ:7 ||HZ,CLR:00
2019,1,28,0.0,54.0,27.0,38.611111111111114,19.430555555555557,31.02777777777778,9.0,1.9722222222222223,80.0,18.0,52.388888888888886,20.907559849418213,0.0,,,CLR:00
2019,1,29,0.0,54.0,32.0,41.68055555555556,26.88888888888889,35.15277777777778,13.0,2.2222222222222223,81.0,30.0,58.72222222222222,336.249612989922,0.0,17.0,RA:02 |RA |RA,CLR:00
2019,1,30,0.0,50.0,28.0,37.44285714285714,27.571428571428573,33.142857142857146,10.0,1.1,93.0,43.0,69.77142857142857,353.20753530756406,0.0,,,OVC:08 60
2019,1,31,0.07,46.0,27.0,33.43283582089552,29.671641791044777,31.80597014925373,13.0,3.1492537313432836,100.0,53.0,87.28358208955224,359.8230417265556,0.0,16.0,-RA:02 |RA |RA,CLR:00
2019,2,1,0.0,46.0,25.0,34.416666666666664,30.77777777777778,32.77777777777778,11.0,2.5277777777777777,100.0,57.0,87.43055555555556,324.07915846457195,0.0,17.0,BR:1 ||,CLR:00
2019,2,2,2.04,37.0,28.0,33.986111111111114,32.90277777777778,33.52777777777778,21.0,9.819444444444445,100.0,87.0,95.66666666666667,248.0179020269058,260.0,38.0,RA:02 |RA |RA,OVC:08 7
2019,2,3,0.0,34.0,27.0,30.958333333333332,28.76388888888889,30.01388888888889,16.0,8.458333333333334,100.0,69.0,92.16666666666667,258.7643810221937,260.0,24.0,-SN:03 |SN |,CLR:00
2019,2,4,0.25,34.0,28.0,30.38888888888889,28.15277777777778,29.416666666666668,21.0,13.875,100.0,74.0,91.31944444444444,245.64645590789578,240.0,40.0,-SN:03 |SN |,OVC:08 9
2019,2,5,0.04,28.0,19.0,25.291666666666668,21.833333333333332,23.944444444444443,18.0,12.63888888888889,93.0,74.0,86.18055555555556,247.0411811922339,260.0,34.0,-SN:03 |SN |,OVC:08 9
2019,2,6,0.0,25.0,7.0,17.319444444444443,9.916666666666666,14.98611111111111,18.0,6.930555555555555,92.0,54.0,73.45833333333333,285.10404305073666,0.0,29.0,BR:1 ||,CLR:00
2019,2,7,0.0,34.0,1.0,17.84722222222222,9.819444444444445,15.13888888888889,9.0,1.9166666666666667,93.0,29.0,73.23611111111111,18.347470897424543,0.0,,BR:1 ||,CLR:00
2019,2,8,0.0,37.0,9.0,25.17142857142857,6.3428571428571425,19.085714285714285,18.0,6.185714285714286,92.0,22.0,50.91428571428571,279.0053001735389,0.0,25.0,BR:1 ||,CLR:00
2019,2,9,0.0,32.0,23.0,27.40277777777778,17.291666666666668,24.27777777777778,18.0,8.48611111111111,93.0,22.0,69.58333333333333,252.66343136654737,250.0,30.0,-SN:03 |SN |,CLR:00
2019,2,10,0.15,32.0,12.0,24.583333333333332,18.305555555555557,22.5,18.0,9.541666666666666,93.0,46.0,76.81944444444444,259.0399856698954,250.0,33.0,-SN:03 |SN |,CLR:00
2019,2,11,0.0,41.0,0.0,19.333333333333332,4.458333333333333,14.680555555555555,11.0,2.6805555555555554,85.0,14.0,59.763888888888886,327.1077820302037,0.0,,,CLR:00
2019,2,12,0.0,45.0,5.0,28.27777777777778,0.7638888888888888,19.77777777777778,13.0,4.75,85.0,10.0,41.52777777777778,291.69897114507546,0.0,31.0,,CLR:00
2019,2,13,0.19,43.0,30.0,38.166666666666664,13.5,31.180555555555557,24.0,13.333333333333334,100.0,8.0,54.361111111111114,263.6285033750163,260.0,43.0,-RA:02 |RA |RA,CLR:00
2019,2,14,6.71,45.0,28.0,37.65277777777778,36.68055555555556,37.208333333333336,29.0,15.222222222222221,100.0,75.0,96.44444444444444,242.8877637504475,230.0,53.0,RA:02 |RA |RA,OVC:08 10
2019,2,15,0.05,36.0,25.0,30.13888888888889,23.40277777777778,27.5,16.0,8.26388888888889,93.0,48.0,77.05555555555556,253.56964539274315,260.0,31.0,-SN:03 |SN |,CLR:00
2019,2,16,0.0,32.0,16.0,27.02777777777778,17.76388888888889,23.75,18.0,9.444444444444445,93.0,40.0,69.76388888888889,255.42828083079849,250.0,28.0,-SN:03 |SN |,CLR:00
2019,2,17,0.0,28.0,18.0,23.52777777777778,16.333333333333332,21.02777777777778,21.0,11.847222222222221,93.0,31.0,75.54166666666667,252.42686831351503,250.0,33.0,-SN:03 |SN |,CLR:00
2019,2,18,0.0,27.0,10.0,18.34722222222222,10.319444444444445,15.847222222222221,10.0,3.4166666666666665,92.0,43.0,72.625,347.96214243213916,0.0,17.0,-SN:03 |SN |,CLR:00
2019,2,19,0.0,32.0,3.0,19.09722222222222,4.305555555555555,14.652777777777779,10.0,2.25,92.0,20.0,57.19444444444444,359.2853320367217,0.0,,,CLR:00
2019,2,20,0.0,30.0,12.0,22.13888888888889,16.708333333333332,20.305555555555557,17.0,7.138888888888889,100.0,43.0,80.84722222222223,274.3804417701397,0.0,23.0,BR:1 ||,CLR:00
2019,2,21,0.23,23.0,19.0,20.666666666666668,17.26388888888889,19.47222222222222,15.0,6.083333333333333,100.0,73.0,85.84722222222223,295.5277540106333,260.0,24.0,-SN:03 |SN |,OVC:08 12
2019,2,22,0.0,28.0,1.0,18.916666666666668,7.652777777777778,15.5,14.0,4.819444444444445,92.0,24.0,64.93055555555556,345.14777304048727,0.0,22.0,-SN:03 |SN |,CLR:00
2019,2,23,0.0,37.0,-4.0,18.319444444444443,7.097222222222222,14.583333333333334,14.0,2.486111111111111,86.0,27.0,65.75,340.0900022964512,0.0,,,CLR:00
2019,2,24,0.0,43.0,16.0,28.01388888888889,16.819444444444443,23.84722222222222,8.0,1.8333333333333333,93.0,36.0,66.26388888888889,2.5698821577029562,0.0,,,CLR:00
2019,2,25,0.0,46.0,21.0,32.47222222222222,19.26388888888889,27.22222222222222,13.0,3.013888888888889,93.0,25.0,65.0,326.5839135211239,0.0,17.0,,CLR:00
2019,2,26,0.0,46.0,21.0,34.44444444444444,21.291666666666668,29.166666666666668,15.0,3.736111111111111,86.0,29.0,62.166666666666664,300.4797365801071,0.0,24.0,,CLR:00
2019,2,27,0.0,50.0,32.0,40.15384615384615,20.415384615384614,32.93846153846154,13.0,7.4,93.0,15.0,50.184615384615384,252.1499250256001,260.0,23.0,,CLR:00
2019,2,28,0.0,54.0,32.0,41.973684210526315,31.289473684210527,37.18421052631579,16.0,10.078947368421053,93.0,30.0,69.5,261.172502083121,260.0,20.0,,CLR:00
2019,3,1,0.0,50.0,32.0,40.861111111111114,24.680555555555557,34.125,15.0,9.069444444444445,100.0,32.0,55.263888888888886,258.59179181946837,260.0,23.0,,CLR:00
2019,3,2,0.43,39.0,36.0,37.22222222222222,35.59722222222222,36.708333333333336,21.0,10.819444444444445,100.0,75.0,92.51388888888889,250.5768771079895,260.0,33.0,RA:02 |RA |RA,OVC:08 7
2019,3,3,0.0,45.0,28.0,36.291666666666664,30.694444444444443,33.708333333333336,16.0,7.694444444444445,100.0,53.0,82.11111111111111,283.7542373176327,270.0,18.0,,CLR:00
2019,3,4,0.0,54.0,23.0,37.125,14.944444444444445,28.84722222222222,13.0,2.638888888888889,100.0,12.0,51.22222222222222,323.87656613223515,0.0,17.0,,CLR:00
2019,3,5,0.01,55.0,27.0,40.76056338028169,25.154929577464788,34.098591549295776,21.0,8.873239436619718,93.0,17.0,57.91549295774648,281.4840525001774,0.0,41.0,-RA:02 |RA |RA,CLR:00
2019,3,6,0.55,45.0,32.0,35.96153846153846,33.57692307692308,34.82692307692308,23.0,14.211538461538462,100.0,76.0,91.78846153846153,245.5913135661929,260.0,39.0,-SN:03 |SN |,OVC:08 16
2019,3,7,0.0,41.0,28.0,34.26865671641791,28.34328358208955,31.71641791044776,21.0,11.208955223880597,100.0,49.0,80.22388059701493,260.8034026895559,260.0,30.0,-SN:03 |SN |,CLR:00
2019,3,8,0.0,32.0,25.0,27.723076923076924,22.415384615384614,25.615384615384617,16.0,9.63076923076923,93.0,69.0,80.75384615384615,246.6896361674465,240.0,25.0,HZ:7 ||HZ,CLR:00
2019,3,9,0.04,39.0,19.0,29.08450704225352,18.056338028169016,25.154929577464788,14.0,5.23943661971831,93.0,26.0,67.04225352112677,283.4284016615127,0.0,17.0,,CLR:00
2019,3,10,0.0,32.0,21.0,27.833333333333332,20.875,25.291666666666668,10.0,2.763888888888889,100.0,37.0,76.27777777777777,32.46159022838675,0.0,,-SN:03 |SN |,CLR:00
2019,3,11,0.44,32.0,21.0,29.125,25.88888888888889,27.63888888888889,17.0,8.125,100.0,69.0,88.45833333333333,45.41460379823904,60.0,28.0,-SN:03 |SN |,CLR:00
2019,3,12,0.42000000000000004,39.0,30.0,32.69444444444444,29.416666666666668,31.166666666666668,16.0,6.083333333333333,100.0,70.0,88.66666666666667,321.8143526613173,0.0,28.0,-SN:03 |SN |,OVC:08 10
2019,3,13,0.0,36.0,21.0,29.944444444444443,15.041666666666666,24.680555555555557,16.0,4.055555555555555,93.0,32.0,56.625,316.42702997107517,0.0,24.0,,CLR:00
2019,3,14,0.0,34.0,12.0,26.40277777777778,7.347222222222222,20.444444444444443,17.0,6.430555555555555,85.0,21.0,48.31944444444444,56.54470508048765,0.0,23.0,,CLR:00
2019,3,15,0.0,37.0,23.0,30.916666666666668,14.88888888888889,25.15277777777778,18.0,7.555555555555555,69.0,38.0,51.916666666666664,54.92914964482194,60.0,24.0,,CLR:00
2019,3,16,0.0,45.0,27.0,35.111111111111114,18.583333333333332,28.61111111111111,15.0,6.472222222222222,86.0,36.0,52.986111111111114,53.552764740956356,0.0,23.0,,CLR:00
2019,3,17,0.0,54.0,23.0,37.611111111111114,25.86111111111111,32.52777777777778,15.0,3.5,93.0,38.0,66.51388888888889,11.018806681171828,0.0,21.0,,CLR:00
2019,3,18,0.0,54.0,23.0,38.513888888888886,25.916666666666668,33.0,11.0,1.7083333333333333,93.0,22.0,66.77777777777777,344.221121813392,0.0,,,CLR:00
2019,3,19,0.0,52.0,27.0,39.31944444444444,28.569444444444443,34.513888888888886,13.0,4.180555555555555,100.0,37.0,69.875,359.42096199273806,0.0,20.0,,CLR:00
2019,3,20,0.03,43.0,30.0,34.68055555555556,25.541666666666668,30.833333333333332,13.0,5.305555555555555,100.0,45.0,71.33333333333333,272.8286717722912,0.0,20.0,-SN:03 |SN |,BKN:07 120
2019,3,21,0.0,34.0,27.0,30.23611111111111,26.22222222222222,28.625,14.0,5.763888888888889,93.0,60.0,84.04166666666667,260.677200682797,0.0,23.0,-SN:03 |SN |,CLR:00
2019,3,22,0.0,50.0,21.0,35.56944444444444,23.36111111111111,30.38888888888889,10.0,2.3472222222222223,100.0,25.0,66.73611111111111,336.1438526464824,0.0,16.0,,CLR:00
2019,3,23,0.0,46.0,28.0,36.708333333333336,23.91549295774648,31.47887323943662,18.0,7.041666666666667,93.0,14.0,65.83098591549296,281.71431225918343,0.0,25.0,BR:1 ||,CLR:00
2019,3,24,0.0,52.0,19.0,35.888888888888886,23.125,30.52777777777778,13.0,3.1666666666666665,100.0,30.0,63.888888888888886,26.827434718133432,0.0,17.0,,CLR:00
2019,3,25,0.0,55.0,19.0,37.625,15.01388888888889,28.930555555555557,17.0,4.375,86.0,11.0,49.236111111111114,324.9010578799554,0.0,21.0,,CLR:00
2019,3,26,0.0,55.0,25.0,39.80555555555556,12.847222222222221,29.694444444444443,16.0,4.513888888888889,74.0,11.0,39.84722222222222,307.50521355234827,0.0,18.0,,CLR:00
2019,3,27,0.0,54.0,34.0,43.666666666666664,10.694444444444445,31.75,15.0,7.597222222222222,87.0,11.0,31.625,267.2841862938428,270.0,23.0,,CLR:00
2019,3,28,0.0,52.0,34.0,40.55555555555556,22.23611111111111,33.263888888888886,16.0,8.416666666666666,93.0,17.0,54.138888888888886,262.4092560301823,260.0,22.0,,CLR:00
2019,3,29,0.0,50.0,27.0,39.93103448275862,16.82758620689655,31.017241379310345,11.0,2.9827586206896552,80.0,16.0,42.189655172413794,22.220744197462828,0.0,17.0,,CLR:00
2019,3,30,0.0,50.0,23.0,35.878787878787875,16.136363636363637,28.393939393939394,13.0,3.106060606060606,80.0,24.0,48.42424242424242,22.566403765800896,0.0,20.0,,CLR:00
2019,3,31,0.0,52.0,27.0,36.79661016949152,17.0,29.10169491525424,11.0,3.1186440677966103,69.0,26.0,48.067796610169495,22.681693203239643,0.0,18.0,,CLR:00
2019,4,1,0.0,59.0,27.0,43.263888888888886,21.38888888888889,33.888888888888886,13.0,4.055555555555555,74.0,16.0,47.041666666666664,305.65927828206804,0.0,18.0,,CLR:00
2019,4,2,0.0,50.0,32.0,42.05555555555556,24.958333333333332,34.763888888888886,18.0,9.166666666666666,87.0,23.0,54.736111111111114,256.52510346020546,260.0,32.0,HZ:7 ||HZ,CLR:00
2019,4,3,0.0,52.0,30.0,40.333333333333336,28.86111111111111,34.93055555555556,13.0,4.277777777777778,100.0,29.0,68.23611111111111,11.48130065020755,0.0,18.0,BR:1 ||,CLR:00
2019,4,4,0.0,52.0,28.0,39.138888888888886,28.416666666666668,34.375,17.0,5.083333333333333,93.0,32.0,68.09722222222223,295.4003309620123,0.0,20.0,,CLR:00
2019,4,5,0.0,52.0,32.0,38.486111111111114,31.0,35.0,15.0,7.0,93.0,43.0,76.125,256.08123701448085,260.0,25.0,,CLR:00
2019,4,6,0.0,54.0,28.0,41.81944444444444,21.708333333333332,33.763888888888886,15.0,4.819444444444445,93.0,13.0,54.59722222222222,298.5713556359339,0.0,24.0,,CLR:00
2019,4,7,0.0,63.0,28.0,45.84722222222222,26.083333333333332,36.666666666666664,13.0,2.5,81.0,22.0,51.541666666666664,7.23640544289324,0.0,,,CLR:00
2019,4,8,0.0,68.0,30.0,50.30555555555556,22.666666666666668,38.02777777777778,14.0,3.4583333333333335,75.0,10.0,41.25,315.4333568119931,0.0,20.0,,CLR:00
2019,4,9,0.0,55.0,32.0,45.375,22.59722222222222,35.65277777777778,22.0,12.819444444444445,81.0,19.0,44.263888888888886,257.78100845443606,250.0,36.0,,CLR:00
2019,4,10,0.0,46.0,32.0,37.25,9.98611111111111,27.708333333333332,17.0,7.152777777777778,55.0,17.0,34.486111111111114,321.1636991653327,0.0,34.0,,CLR:00
2019,4,11,0.0,50.0,25.0,37.31944444444444,16.48611111111111,29.40277777777778,17.0,6.291666666666667,75.0,20.0,46.041666666666664,283.9543301605137,0.0,23.0,,CLR:00
2019,4,12,0.0,45.0,30.0,36.513888888888886,21.22222222222222,30.38888888888889,15.0,5.222222222222222,93.0,25.0,58.19444444444444,349.12608880166465,0.0,24.0,-SN:03 |SN |,CLR:00
2019,4,13,0.0,57.0,28.0,42.236111111111114,21.944444444444443,33.69444444444444,11.0,3.986111111111111,81.0,24.0,48.15277777777778,21.786363177964912,0.0,16.0,,CLR:00
2019,4,14,0.0,59.0,37.0,47.94444444444444,16.930555555555557,35.416666666666664,11.0,7.0,57.0,7.0,33.09722222222222,254.98366002618462,260.0,,,CLR:00
2019,4,15,0.0,55.0,30.0,42.666666666666664,23.069444444444443,34.25,16.0,6.083333333333333,75.0,23.0,48.19444444444444,293.21022745506843,0.0,20.0,,CLR:00
2019,4,16,0.0,46.0,32.0,38.833333333333336,27.569444444444443,33.94444444444444,17.0,8.041666666666666,87.0,40.0,65.63888888888889,264.8451660485858,260.0,25.0,-SN:03 |SN |,CLR:00
2019,4,17,0.0,59.0,34.0,44.72222222222222,15.805555555555555,33.5,17.0,6.111111111111111,70.0,8.0,36.541666666666664,32.22165909804269,0.0,28.0,,CLR:00
2019,4,18,0.0,63.0,32.0,47.93055555555556,23.5,36.958333333333336,13.0,4.083333333333333,70.0,22.0,42.55555555555556,22.623573524758015,0.0,20.0,,CLR:00
2019,4,19,0.0,66.0,30.0,49.47222222222222,27.11111111111111,38.958333333333336,13.0,3.4166666666666665,80.0,17.0,46.75,333.5218849477927,0.0,21.0,,CLR:00
2019,4,20,0.0,59.0,36.0,47.666666666666664,15.458333333333334,34.916666666666664,15.0,7.152777777777778,75.0,9.0,32.80555555555556,264.27893248098724,0.0,22.0,,CLR:00
2019,4,21,0.0,59.0,28.0,44.291666666666664,20.211267605633804,34.54929577464789,14.0,5.361111111111111,93.0,9.0,47.76056338028169,289.4423665145947,0.0,20.0,,CLR:00
2019,4,22,0.0,52.0,32.0,43.69444444444444,28.680555555555557,36.958333333333336,15.0,5.972222222222222,81.0,41.0,56.861111111111114,15.36554307862989,0.0,28.0,RA:02 |RA |RA,CLR:00
2019,4,23,0.0,61.0,34.0,49.486111111111114,27.291666666666668,39.34722222222222,16.0,5.861111111111111,61.0,25.0,44.458333333333336,6.385478889004987,0.0,23.0,,CLR:00
2019,4,24,0.0,68.0,30.0,50.375,26.01388888888889,38.97222222222222,11.0,2.5277777777777777,80.0,18.0,43.77777777777778,357.3949528589801,0.0,17.0,,CLR:00
2019,4,25,0.0,70.0,34.0,53.111111111111114,29.083333333333332,41.44444444444444,15.0,3.986111111111111,81.0,22.0,45.05555555555556,317.279574597807,0.0,21.0,,CLR:00
2019,4,26,0.0,70.0,34.0,53.111111111111114,28.208333333333332,41.263888888888886,18.0,5.013888888888889,75.0,13.0,44.47222222222222,304.95361114064195,0.0,24.0,,CLR:00
2019,4,27,0.0,68.0,36.0,52.40277777777778,30.0,41.69444444444444,15.0,4.027777777777778,87.0,19.0,47.90277777777778,293.85020048073443,0.0,23.0,,CLR:00
2019,4,28,0.0,68.0,37.0,53.46875,27.53125,41.34375,14.0,5.1875,75.0,19.0,41.796875,284.4947769707411,0.0,24.0,,CLR:00
2019,4,29,0.0,46.0,37.0,40.68181818181818,34.70454545454545,38.15909090909091,16.0,8.136363636363637,100.0,61.0,79.20454545454545,251.48690752324913,250.0,22.0,BR:1 ||,OVC:08 10
2019,4,30,0.0,54.0,32.0,44.02439024390244,28.536585365853657,36.829268292682926,20.0,9.560975609756097,100.0,30.0,60.048780487804876,272.49195561151794,270.0,23.0,,CLR:00
2019,5,1,0.0,55.0,27.0,42.208333333333336,25.444444444444443,34.875,13.0,3.1805555555555554,87.0,38.0,53.263888888888886,24.466658547168517,0.0,18.0,,CLR:00
2019,5,2,0.0,61.0,28.0,45.02777777777778,25.957142857142856,36.214285714285715,11.0,2.638888888888889,86.0,16.0,52.55714285714286,16.95465167118029,0.0,18.0,,CLR:00
2019,5,3,0.0,63.0,30.0,47.416666666666664,25.333333333333332,37.291666666666664,16.0,4.388888888888889,81.0,21.0,46.25,347.9515017307095,0.0,20.0,,CLR:00
2019,5,4,0.0,63.0,28.0,47.236111111111114,16.98611111111111,34.611111111111114,17.0,4.444444444444445,60.0,11.0,35.18055555555556,315.9768821424972,0.0,21.0,,CLR:00
2019,5,5,0.0,61.0,32.0,46.013888888888886,20.13888888888889,35.458333333333336,16.0,6.444444444444445,87.0,12.0,43.708333333333336,287.44012634493606,0.0,23.0,,CLR:00
2019,5,6,0.0,46.0,32.0,38.111111111111114,31.555555555555557,35.166666666666664,13.0,6.097222222222222,100.0,50.0,78.56944444444444,264.6862596493613,260.0,20.0,-DZ:01 |DZ |DZ,CLR:00
2019,5,7,0.0,61.0,30.0,46.31944444444444,30.77777777777778,38.875,17.0,4.986111111111111,100.0,29.0,60.013888888888886,304.11132374074595,0.0,23.0,,CLR:00
2019,5,8,0.0,63.0,34.0,49.388888888888886,27.180555555555557,39.09722222222222,13.0,3.236111111111111,87.0,22.0,48.69444444444444,353.5011579976673,0.0,37.0,,CLR:00
2019,5,9,0.0,61.0,34.0,47.18840579710145,31.420289855072465,39.65217391304348,15.0,4.405797101449275,87.0,27.0,58.15942028985507,345.32243279431964,0.0,20.0,,CLR:00
2019,5,10,0.25,46.0,36.0,42.22222222222222,37.916666666666664,40.125,13.0,4.652777777777778,100.0,71.0,85.15277777777777,37.69472639882953,0.0,17.0,-RA:02 |RA |RA,OVC:08 8
2019,5,11,0.07,54.0,34.0,43.93055555555556,37.94444444444444,40.94444444444444,16.0,6.194444444444445,100.0,47.0,81.69444444444444,38.21367310202847,0.0,25.0,-RA:02 |RA |RA,CLR:00
