USW00093134,34.0236,-118.2911,54.6
USW00093138,33.8222,-116.5044,124.7
USW00093184,33.6797,-117.8675,13.1
USW00093193,36.7800,-119.7203,101.8
USW00093197,34.0211,-118.4472,53.3
USW00093205,39.1019,-121.5689,18.9
USW00093206,35.2381,-120.6442,55.8
USW00093209,35.6694,-120.6292,249.9
USW00093210,39.4942,-121.6222,57.0
USW00093225,38.7006,-121.5947,7.3
USW00093227,38.2075,-122.2803,4.9
USW00093228,37.6589,-122.1211,9.4
USW00093230,38.8983,-119.9961,1907.1
USW00093241,38.3775,-121.9586,31.7
USW00093242,36.9850,-120.1106,76.5
USW00093243,37.2381,-120.8825,23.8
USW00093245,38.3208,-123.0747,19.2
USW00094299,41.4836,-120.5614,1335.9
